photo,Genre,sous genre,Espèce,sous espèce,species name,category,M/f/ND(0/1/2)
4705,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4706,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4707,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4708,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4709,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4710,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4711,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4712,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4713,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4714,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4715,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4716,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4717,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4718,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4719,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4720,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4721,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4722,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4723,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4724,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,0
4725,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4726,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4727,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4728,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4729,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4730,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4731,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4732,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4733,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4734,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4735,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4736,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4737,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4738,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4739,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4740,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4741,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4742,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4743,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4744,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4745,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4746,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4747,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4748,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4749,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4750,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4751,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4752,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4753,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4754,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4755,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4756,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4757,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4758,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4759,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4760,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4761,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4762,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4763,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4764,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4765,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4766,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4767,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4768,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4769,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4770,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4771,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4772,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4773,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4774,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4775,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4776,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4777,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4778,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4779,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4780,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4781,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4782,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4783,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4784,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4785,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4786,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4787,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4788,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4789,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4790,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4791,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4792,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4793,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4794,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4795,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4796,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4797,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4798,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4799,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4800,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4801,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4802,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4803,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4804,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4805,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4806,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4807,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4808,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4809,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4810,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4811,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4812,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4813,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4814,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4815,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4816,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4817,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,1
4818,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4819,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4820,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4821,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4822,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4823,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4824,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4825,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4826,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4827,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4828,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4829,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4830,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4831,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4832,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4833,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4834,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4835,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4836,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4837,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4838,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4839,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4840,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4841,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4842,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4843,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4844,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4845,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4846,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4847,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4848,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4849,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4850,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4851,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4852,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4853,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4854,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4855,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4856,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4857,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4858,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4859,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4860,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4861,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4862,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4863,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4864,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4865,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4866,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4867,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4868,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4869,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4870,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4871,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4872,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4873,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4874,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4875,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4876,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4877,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4878,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4879,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4880,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4881,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4882,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4883,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4884,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4885,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4886,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4887,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4888,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4889,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4890,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4891,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4892,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4893,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4894,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4895,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4896,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4897,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4898,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4899,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4900,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4901,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4902,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4903,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4904,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4905,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4906,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4907,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4908,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4909,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4910,Phlebotomus,Paraphlebotomus,sergenti,,Phlebotomus sergenti,22,0
4911,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4912,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4913,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4914,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4915,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4916,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4917,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4918,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4919,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4920,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4921,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4922,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4923,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4924,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4925,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4926,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4927,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4928,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4929,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4930,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4931,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4932,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4933,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4934,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4935,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4936,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4937,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4938,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4939,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4940,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4941,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4942,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4943,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4944,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4945,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4946,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4947,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4948,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4949,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4950,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4951,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4952,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4953,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4954,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4955,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4956,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4957,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4958,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4959,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,1
4960,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4961,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4962,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4963,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4964,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4965,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4966,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4967,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4968,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4969,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4970,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4971,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4972,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4973,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4974,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4975,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4976,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4977,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4978,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4979,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4980,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4981,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4982,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4983,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4984,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4985,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4986,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4987,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4988,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4989,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4990,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4991,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4992,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4993,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4994,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4995,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4996,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4997,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4998,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
4999,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5000,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5001,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5002,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5003,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5004,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5005,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5006,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5007,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5008,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5009,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5010,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5011,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5012,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5013,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5014,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
5015,Phlebotomus,Phlebotomus,duboscqi,,Phlebotomus duboscqi,21,0
