photo,species name,category,M/f/ND(0/1/2)
5223,Phlebotomus tobbi,17,0
5224,Phlebotomus tobbi,17,0
5225,Phlebotomus tobbi,17,0
5226,Phlebotomus tobbi,17,0
5227,Phlebotomus tobbi,17,0
5228,Phlebotomus tobbi,17,0
5229,Phlebotomus tobbi,17,0
5230,Phlebotomus tobbi,17,0
5231,Phlebotomus tobbi,17,0
5232,Phlebotomus tobbi,17,0
5233,Phlebotomus tobbi,17,0
5234,Phlebotomus tobbi,17,0
5235,Phlebotomus tobbi,17,0
5236,Phlebotomus tobbi,17,0
5237,Phlebotomus tobbi,17,0
5238,Phlebotomus tobbi,17,0
5239,Phlebotomus tobbi,17,0
5240,Phlebotomus tobbi,17,0
5241,Phlebotomus tobbi,17,0
5242,Phlebotomus tobbi,17,0
5243,Phlebotomus tobbi,17,1
5244,Phlebotomus tobbi,17,1
5245,Phlebotomus tobbi,17,1
5246,Phlebotomus tobbi,17,1
5247,Phlebotomus tobbi,17,1
5248,Phlebotomus tobbi,17,1
5249,Phlebotomus tobbi,17,1
5250,Phlebotomus tobbi,17,1
5251,Phlebotomus tobbi,17,1
5252,Phlebotomus tobbi,17,1
5253,Phlebotomus tobbi,17,1
5254,Phlebotomus tobbi,17,1
5255,Phlebotomus tobbi,17,1
5256,Phlebotomus tobbi,17,1
5257,Phlebotomus tobbi,17,1
5258,Phlebotomus tobbi,17,1
5259,Phlebotomus tobbi,17,1
5260,Phlebotomus tobbi,17,1
5261,Phlebotomus tobbi,17,1
5262,Phlebotomus tobbi,17,1
5263,Phlebotomus tobbi,17,1
5264,Phlebotomus tobbi,17,1
5265,Phlebotomus tobbi,17,1
5266,Phlebotomus tobbi,17,1
5267,Phlebotomus tobbi,17,1
5268,Phlebotomus tobbi,17,1
5269,Phlebotomus tobbi,17,1
5270,Phlebotomus tobbi,17,1
5271,Phlebotomus tobbi,17,1
5272,Phlebotomus tobbi,17,1
5273,Phlebotomus tobbi,17,1
5274,Phlebotomus tobbi,17,1
5275,Phlebotomus tobbi,17,1
5276,Phlebotomus tobbi,17,1
5277,Phlebotomus tobbi,17,1
5278,Phlebotomus tobbi,17,1
5279,Phlebotomus tobbi,17,1
5280,Phlebotomus tobbi,17,1
5281,Phlebotomus tobbi,17,1
5282,Phlebotomus tobbi,17,1
5283,Phlebotomus tobbi,17,1
5284,Phlebotomus tobbi,17,1
5285,Phlebotomus tobbi,17,1
5286,Phlebotomus tobbi,17,1
5287,Phlebotomus tobbi,17,1
5288,Phlebotomus tobbi,17,1
5289,Phlebotomus tobbi,17,1
5290,Phlebotomus tobbi,17,1
5291,Phlebotomus tobbi,17,1
5292,Lutzomyia longipalpis,25,0
5293,Lutzomyia longipalpis,25,0
5294,Lutzomyia longipalpis,25,0
5295,Lutzomyia longipalpis,25,0
5296,Lutzomyia longipalpis,25,0
5297,Lutzomyia longipalpis,25,0
5298,Lutzomyia longipalpis,25,0
5299,Lutzomyia longipalpis,25,0
5300,Lutzomyia longipalpis,25,0
5301,Lutzomyia longipalpis,25,0
5302,Lutzomyia longipalpis,25,0
5303,Lutzomyia longipalpis,25,0
5304,Lutzomyia longipalpis,25,0
5305,Lutzomyia longipalpis,25,0
5306,Lutzomyia longipalpis,25,0
5307,Lutzomyia longipalpis,25,0
5308,Lutzomyia longipalpis,25,0
5309,Lutzomyia longipalpis,25,0
5310,Lutzomyia longipalpis,25,0
5311,Lutzomyia longipalpis,25,0
5312,Lutzomyia longipalpis,25,0
5313,Lutzomyia longipalpis,25,0
5314,Lutzomyia longipalpis,25,0
5315,Lutzomyia longipalpis,25,0
5316,Lutzomyia longipalpis,25,0
5317,Lutzomyia longipalpis,25,0
5318,Lutzomyia longipalpis,25,0
5319,Lutzomyia longipalpis,25,0
5320,Lutzomyia longipalpis,25,0
5321,Lutzomyia longipalpis,25,0
5322,Lutzomyia longipalpis,25,0
5323,Lutzomyia longipalpis,25,0
5324,Lutzomyia longipalpis,25,0
5325,Lutzomyia longipalpis,25,0
5326,Lutzomyia longipalpis,25,0
5327,Lutzomyia longipalpis,25,0
5328,Lutzomyia longipalpis,25,0
5329,Lutzomyia longipalpis,25,0
5330,Lutzomyia longipalpis,25,0
5331,Lutzomyia longipalpis,25,0
5332,Lutzomyia longipalpis,25,0
5333,Lutzomyia longipalpis,25,0
5334,Lutzomyia longipalpis,25,0
5335,Lutzomyia longipalpis,25,0
5336,Lutzomyia longipalpis,25,0
5337,Lutzomyia longipalpis,25,0
5338,Lutzomyia longipalpis,25,0
5339,Lutzomyia longipalpis,25,0
5340,Lutzomyia longipalpis,25,0
5341,Lutzomyia longipalpis,25,0
5342,Lutzomyia longipalpis,25,0
5343,Lutzomyia longipalpis,25,0
5344,Lutzomyia longipalpis,25,0
5345,Lutzomyia longipalpis,25,0
5346,Lutzomyia longipalpis,25,0
5347,Lutzomyia longipalpis,25,0
5348,Lutzomyia longipalpis,25,0
5349,Lutzomyia longipalpis,25,0
5350,Lutzomyia longipalpis,25,0
5351,Lutzomyia longipalpis,25,0
5352,Lutzomyia longipalpis,25,0
5353,Lutzomyia longipalpis,25,0
5354,Lutzomyia longipalpis,25,0
5355,Lutzomyia longipalpis,25,0
5356,Lutzomyia longipalpis,25,0
5357,Lutzomyia longipalpis,25,0
5358,Lutzomyia longipalpis,25,0
5359,Lutzomyia longipalpis,25,0
5360,Lutzomyia longipalpis,25,0
5361,Lutzomyia longipalpis,25,0
5362,Lutzomyia longipalpis,25,0
5363,Lutzomyia longipalpis,25,0
5364,Lutzomyia longipalpis,25,0
5365,Lutzomyia longipalpis,25,0
5366,Lutzomyia longipalpis,25,0
5367,Lutzomyia longipalpis,25,0
5368,Lutzomyia longipalpis,25,0
5369,Lutzomyia longipalpis,25,0
5370,Lutzomyia longipalpis,25,0
5371,Lutzomyia longipalpis,25,0
5372,Lutzomyia longipalpis,25,0
5373,Lutzomyia longipalpis,25,0
5374,Lutzomyia longipalpis,25,0
5375,Lutzomyia longipalpis,25,0
5376,Lutzomyia longipalpis,25,0
5377,Lutzomyia longipalpis,25,1
5378,Lutzomyia longipalpis,25,1
5379,Lutzomyia longipalpis,25,1
5380,Lutzomyia longipalpis,25,1
5381,Lutzomyia longipalpis,25,1
5382,Lutzomyia longipalpis,25,1
5383,Lutzomyia longipalpis,25,1
5384,Lutzomyia longipalpis,25,1
5385,Lutzomyia longipalpis,25,1
5386,Lutzomyia longipalpis,25,1
5387,Lutzomyia longipalpis,25,1
5388,Lutzomyia longipalpis,25,1
5389,Lutzomyia longipalpis,25,1
5390,Lutzomyia longipalpis,25,1
5391,Lutzomyia longipalpis,25,1
5392,Lutzomyia longipalpis,25,1
5393,Lutzomyia longipalpis,25,1
5394,Lutzomyia longipalpis,25,1
5395,Lutzomyia longipalpis,25,1
5396,Lutzomyia longipalpis,25,1
5397,Lutzomyia longipalpis,25,1
5398,Lutzomyia longipalpis,25,1
5399,Lutzomyia longipalpis,25,1
5400,Lutzomyia longipalpis,25,1
5401,Lutzomyia longipalpis,25,1
5402,Lutzomyia longipalpis,25,1
5403,Lutzomyia longipalpis,25,1
5404,Lutzomyia longipalpis,25,1
5405,Lutzomyia longipalpis,25,1
5406,Lutzomyia longipalpis,25,1
5407,Lutzomyia longipalpis,25,1
5408,Lutzomyia longipalpis,25,1
5409,Lutzomyia longipalpis,25,1
5410,Lutzomyia longipalpis,25,1
5411,Lutzomyia longipalpis,25,1
5412,Lutzomyia longipalpis,25,1
5413,Lutzomyia longipalpis,25,1
5414,Lutzomyia longipalpis,25,1
5415,Lutzomyia longipalpis,25,1
5416,Lutzomyia longipalpis,25,1
5417,Lutzomyia longipalpis,25,1
5418,Lutzomyia longipalpis,25,1
5419,Lutzomyia longipalpis,25,1
5420,Lutzomyia longipalpis,25,1
5421,Lutzomyia longipalpis,25,1
5422,Lutzomyia longipalpis,25,1
5423,Lutzomyia longipalpis,25,1
5424,Lutzomyia longipalpis,25,1
5425,Lutzomyia longipalpis,25,1
5426,Lutzomyia longipalpis,25,1
5427,Lutzomyia longipalpis,25,1
5428,Lutzomyia longipalpis,25,1
5429,Lutzomyia longipalpis,25,1
5430,Lutzomyia longipalpis,25,1
5431,Lutzomyia longipalpis,25,1
5432,Lutzomyia longipalpis,25,1
5433,Lutzomyia longipalpis,25,1
5434,Lutzomyia longipalpis,25,1
5435,Lutzomyia longipalpis,25,1
5436,Lutzomyia longipalpis,25,1
5437,Lutzomyia longipalpis,25,1
5438,Lutzomyia longipalpis,25,1
5439,Lutzomyia longipalpis,25,1
5440,Lutzomyia longipalpis,25,1
5441,Lutzomyia longipalpis,25,1
5442,Lutzomyia longipalpis,25,1
5443,Lutzomyia longipalpis,25,1
5444,Lutzomyia longipalpis,25,1
5445,Lutzomyia longipalpis,25,1
5446,Lutzomyia longipalpis,25,1
5447,Lutzomyia longipalpis,25,1
5448,Lutzomyia longipalpis,25,1
5449,Lutzomyia longipalpis,25,1
5450,Lutzomyia longipalpis,25,1
5451,Lutzomyia longipalpis,25,1
5452,Lutzomyia longipalpis,25,1
5453,Lutzomyia longipalpis,25,1
5454,Lutzomyia longipalpis,25,1
5455,Lutzomyia longipalpis,25,1
5456,Lutzomyia longipalpis,25,1
5457,Lutzomyia longipalpis,25,1
5458,Lutzomyia longipalpis,25,1
5459,Lutzomyia longipalpis,25,1
5460,Phlebotomus orientalis,141,0
5461,Phlebotomus orientalis,141,0
5463,Phlebotomus orientalis,141,0
5464,Phlebotomus orientalis,141,0
5465,Phlebotomus orientalis,141,0
5466,Phlebotomus orientalis,141,0
5467,Phlebotomus orientalis,141,0
5468,Phlebotomus orientalis,141,0
5469,Phlebotomus orientalis,141,0
5470,Phlebotomus orientalis,141,0
5471,Phlebotomus orientalis,141,0
5472,Phlebotomus orientalis,141,0
5473,Phlebotomus orientalis,141,0
5474,Phlebotomus orientalis,141,0
5475,Phlebotomus orientalis,141,0
5476,Phlebotomus orientalis,141,0
5477,Phlebotomus orientalis,141,0
5478,Phlebotomus orientalis,141,0
5479,Phlebotomus orientalis,141,0
5480,Phlebotomus orientalis,141,0
5481,Phlebotomus orientalis,141,0
5482,Phlebotomus orientalis,141,0
5483,Phlebotomus orientalis,141,0
5484,Phlebotomus orientalis,141,0
5485,Phlebotomus orientalis,141,0
5486,Phlebotomus orientalis,141,0
5487,Phlebotomus orientalis,141,0
5488,Phlebotomus orientalis,141,0
5489,Phlebotomus orientalis,141,0
5490,Phlebotomus orientalis,141,0
5491,Phlebotomus orientalis,141,0
5492,Phlebotomus orientalis,141,0
5493,Phlebotomus orientalis,141,0
5494,Phlebotomus orientalis,141,0
5495,Phlebotomus orientalis,141,0
5496,Phlebotomus orientalis,141,0
5497,Phlebotomus orientalis,141,0
5498,Phlebotomus orientalis,141,0
5499,Phlebotomus orientalis,141,0
5500,Phlebotomus orientalis,141,0
5501,Phlebotomus orientalis,141,0
5502,Phlebotomus orientalis,141,0
5503,Phlebotomus orientalis,141,0
5504,Phlebotomus orientalis,141,0
5505,Phlebotomus orientalis,141,0
5506,Phlebotomus orientalis,141,0
5507,Phlebotomus orientalis,141,0
5508,Phlebotomus orientalis,141,0
5509,Phlebotomus orientalis,141,0
5510,Phlebotomus orientalis,141,0
5511,Phlebotomus orientalis,141,0
5512,Phlebotomus orientalis,141,0
5513,Phlebotomus orientalis,141,0
5514,Phlebotomus orientalis,141,0
5515,Phlebotomus orientalis,141,0
5516,Phlebotomus orientalis,141,1
5517,Phlebotomus orientalis,141,1
5518,Phlebotomus orientalis,141,1
5519,Phlebotomus orientalis,141,1
5520,Phlebotomus orientalis,141,1
5521,Phlebotomus orientalis,141,1
5522,Phlebotomus orientalis,141,1
5523,Phlebotomus orientalis,141,1
5524,Phlebotomus orientalis,141,1
5525,Phlebotomus orientalis,141,1
5526,Phlebotomus orientalis,141,1
5527,Phlebotomus orientalis,141,1
5528,Phlebotomus orientalis,141,1
5529,Phlebotomus orientalis,141,1
5530,Phlebotomus orientalis,141,1
5531,Phlebotomus orientalis,141,1
5532,Phlebotomus orientalis,141,1
5533,Phlebotomus orientalis,141,1
5534,Phlebotomus orientalis,141,1
5535,Phlebotomus orientalis,141,1
5536,Phlebotomus orientalis,141,1
5537,Phlebotomus orientalis,141,1
5538,Phlebotomus orientalis,141,1
5539,Phlebotomus orientalis,141,1
5540,Phlebotomus orientalis,141,1
5541,Phlebotomus orientalis,141,1
5542,Phlebotomus orientalis,141,1
5543,Phlebotomus orientalis,141,1
5544,Phlebotomus orientalis,141,1
5545,Phlebotomus orientalis,141,1
5546,Phlebotomus orientalis,141,1
5547,Phlebotomus orientalis,141,1
5548,Phlebotomus orientalis,141,1
5549,Phlebotomus orientalis,141,1
5550,Phlebotomus orientalis,141,1
5551,Phlebotomus orientalis,141,1
5552,Phlebotomus orientalis,141,1
5553,Phlebotomus orientalis,141,1
5554,Phlebotomus orientalis,141,1
5555,Phlebotomus orientalis,141,1
5556,Phlebotomus orientalis,141,1
5557,Phlebotomus orientalis,141,1
5558,Phlebotomus orientalis,141,1
5559,Phlebotomus orientalis,141,1
5560,Phlebotomus orientalis,141,1
5561,Phlebotomus orientalis,141,1
5562,Phlebotomus orientalis,141,1
5563,Phlebotomus orientalis,141,1
5564,Phlebotomus orientalis,141,1
5565,Phlebotomus orientalis,141,1
5566,Phlebotomus orientalis,141,1
5567,Phlebotomus orientalis,141,1
5568,Phlebotomus orientalis,141,1
5569,Phlebotomus orientalis,141,1
5570,Phlebotomus orientalis,141,1
5571,Phlebotomus orientalis,141,1
5572,Phlebotomus orientalis,141,1
5573,Phlebotomus orientalis,141,1
5574,Phlebotomus orientalis,141,1
5575,Phlebotomus orientalis,141,1
5576,Phlebotomus orientalis,142,0
5577,Phlebotomus orientalis,142,0
5578,Phlebotomus orientalis,142,0
5579,Phlebotomus orientalis,142,0
5580,Phlebotomus orientalis,142,0
5581,Phlebotomus orientalis,142,0
5582,Phlebotomus orientalis,142,0
5583,Phlebotomus orientalis,142,0
5584,Phlebotomus orientalis,142,0
5585,Phlebotomus orientalis,142,0
5586,Phlebotomus orientalis,142,0
5587,Phlebotomus orientalis,142,0
5588,Phlebotomus orientalis,142,0
5589,Phlebotomus orientalis,142,0
5590,Phlebotomus orientalis,142,0
5591,Phlebotomus orientalis,142,0
5592,Phlebotomus orientalis,142,0
5593,Phlebotomus orientalis,142,0
5594,Phlebotomus orientalis,142,0
5595,Phlebotomus orientalis,142,0
5596,Phlebotomus orientalis,142,0
5597,Phlebotomus orientalis,142,0
5598,Phlebotomus orientalis,142,0
5599,Phlebotomus orientalis,142,0
5600,Phlebotomus orientalis,142,0
5601,Phlebotomus orientalis,142,0
5602,Phlebotomus orientalis,142,0
5603,Phlebotomus orientalis,142,0
5604,Phlebotomus orientalis,142,0
5605,Phlebotomus orientalis,142,0
5606,Phlebotomus orientalis,142,0
5607,Phlebotomus orientalis,142,0
5608,Phlebotomus orientalis,142,0
5609,Phlebotomus orientalis,142,0
5610,Phlebotomus orientalis,142,0
5611,Phlebotomus orientalis,142,0
5612,Phlebotomus orientalis,142,0
5613,Phlebotomus orientalis,142,0
5614,Phlebotomus orientalis,142,1
5615,Phlebotomus orientalis,142,1
5616,Phlebotomus orientalis,142,1
5617,Phlebotomus orientalis,142,1
5618,Phlebotomus orientalis,142,1
5619,Phlebotomus orientalis,142,1
5620,Phlebotomus orientalis,142,1
5621,Phlebotomus orientalis,142,1
5622,Phlebotomus orientalis,142,1
5623,Phlebotomus orientalis,142,1
5624,Phlebotomus orientalis,142,1
5625,Phlebotomus orientalis,142,1
5626,Phlebotomus orientalis,142,1
5627,Phlebotomus orientalis,142,1
5628,Phlebotomus orientalis,142,1
5629,Phlebotomus orientalis,142,1
5630,Phlebotomus orientalis,142,1
5631,Phlebotomus orientalis,142,1
5632,Phlebotomus orientalis,142,1
5633,Phlebotomus orientalis,142,1
5634,Phlebotomus orientalis,142,1
5635,Phlebotomus orientalis,142,1
5636,Phlebotomus orientalis,142,1
5637,Phlebotomus orientalis,142,1
5638,Phlebotomus orientalis,142,1
5639,Phlebotomus orientalis,142,1
5640,Phlebotomus orientalis,142,1
5641,Phlebotomus orientalis,142,1
5642,Phlebotomus orientalis,142,1
5643,Phlebotomus orientalis,142,1
5644,Phlebotomus orientalis,142,1
5645,Phlebotomus orientalis,142,1
5646,Phlebotomus orientalis,142,1
5647,Phlebotomus orientalis,142,1
5648,Phlebotomus orientalis,142,1
5649,Phlebotomus orientalis,142,1
5650,Phlebotomus orientalis,142,1
5651,Phlebotomus orientalis,142,1
5652,Phlebotomus orientalis,142,1
5653,Phlebotomus orientalis,142,1
5654,Phlebotomus orientalis,142,1
5655,Phlebotomus orientalis,142,1
5656,Phlebotomus orientalis,142,1
5657,Phlebotomus orientalis,142,1
5658,Sergentomyia schwetzi,144,0
5659,Sergentomyia schwetzi,144,0
5660,Sergentomyia schwetzi,144,0
5661,Sergentomyia schwetzi,144,0
5662,Sergentomyia schwetzi,144,0
5663,Sergentomyia schwetzi,144,0
5664,Sergentomyia schwetzi,144,0
5665,Sergentomyia schwetzi,144,0
5666,Sergentomyia schwetzi,144,0
5667,Sergentomyia schwetzi,144,0
5668,Sergentomyia schwetzi,144,0
5669,Sergentomyia schwetzi,144,0
5670,Sergentomyia schwetzi,144,0
5671,Sergentomyia schwetzi,144,0
5672,Sergentomyia schwetzi,144,0
5673,Sergentomyia schwetzi,144,0
5674,Sergentomyia schwetzi,144,0
5675,Sergentomyia schwetzi,144,0
5676,Sergentomyia schwetzi,144,0
5677,Sergentomyia schwetzi,144,0
5678,Sergentomyia schwetzi,144,0
5679,Sergentomyia schwetzi,144,0
5680,Sergentomyia schwetzi,144,0
5681,Sergentomyia schwetzi,144,0
5682,Sergentomyia schwetzi,144,0
5683,Sergentomyia schwetzi,144,0
5684,Sergentomyia schwetzi,144,0
5685,Sergentomyia schwetzi,144,0
5686,Sergentomyia schwetzi,144,0
5687,Sergentomyia schwetzi,144,0
5688,Sergentomyia schwetzi,144,0
5689,Sergentomyia schwetzi,144,0
5690,Sergentomyia schwetzi,144,0
5691,Sergentomyia schwetzi,144,0
5692,Sergentomyia schwetzi,144,0
5693,Sergentomyia schwetzi,144,0
5694,Sergentomyia schwetzi,144,0
5695,Sergentomyia schwetzi,144,0
5696,Sergentomyia schwetzi,144,0
5697,Sergentomyia schwetzi,144,0
5698,Sergentomyia schwetzi,144,0
5699,Sergentomyia schwetzi,144,0
5700,Sergentomyia schwetzi,144,0
5701,Sergentomyia schwetzi,144,0
5702,Sergentomyia schwetzi,144,0
5703,Sergentomyia schwetzi,144,0
5704,Sergentomyia schwetzi,144,0
5705,Sergentomyia schwetzi,144,0
5706,Sergentomyia schwetzi,144,0
5707,Sergentomyia schwetzi,144,0
5708,Sergentomyia schwetzi,144,1
5709,Sergentomyia schwetzi,144,1
5710,Sergentomyia schwetzi,144,1
5711,Sergentomyia schwetzi,144,1
5712,Sergentomyia schwetzi,144,1
5713,Sergentomyia schwetzi,144,1
5714,Sergentomyia schwetzi,144,1
5715,Sergentomyia schwetzi,144,1
5716,Sergentomyia schwetzi,144,1
5717,Sergentomyia schwetzi,144,1
5718,Sergentomyia schwetzi,144,1
5719,Sergentomyia schwetzi,144,1
5720,Sergentomyia schwetzi,144,1
5721,Sergentomyia schwetzi,144,1
5722,Sergentomyia schwetzi,144,1
5723,Sergentomyia schwetzi,144,1
5724,Sergentomyia schwetzi,144,1
5725,Sergentomyia schwetzi,144,1
5726,Sergentomyia schwetzi,144,1
5727,Sergentomyia schwetzi,144,1
5728,Sergentomyia schwetzi,144,1
5729,Sergentomyia schwetzi,144,1
5730,Sergentomyia schwetzi,144,1
5731,Sergentomyia schwetzi,144,1
5732,Sergentomyia schwetzi,144,1
5733,Sergentomyia schwetzi,144,1
5734,Sergentomyia schwetzi,144,1
5735,Sergentomyia schwetzi,144,1
5736,Sergentomyia schwetzi,144,1
5737,Sergentomyia schwetzi,144,1
5738,Sergentomyia schwetzi,144,1
5739,Sergentomyia schwetzi,144,1
5740,Sergentomyia schwetzi,144,1
5741,Sergentomyia schwetzi,144,1
5742,Sergentomyia schwetzi,144,1
5743,Sergentomyia schwetzi,144,1
5744,Sergentomyia schwetzi,144,1
5745,Sergentomyia schwetzi,144,1
5746,Sergentomyia schwetzi,144,1
5747,Sergentomyia schwetzi,144,1
5748,Sergentomyia schwetzi,144,1
5749,Sergentomyia schwetzi,144,1
5750,Sergentomyia schwetzi,144,1
5751,Sergentomyia schwetzi,144,1
5752,Sergentomyia schwetzi,144,1
5753,Sergentomyia schwetzi,144,1
5754,Sergentomyia schwetzi,144,1
5755,Sergentomyia schwetzi,144,1
5756,Sergentomyia schwetzi,144,1
5757,Sergentomyia schwetzi,144,1
5758,Lutzomyia migonei,143,0
5759,Lutzomyia migonei,143,0
5760,Lutzomyia migonei,143,0
5761,Lutzomyia migonei,143,0
5762,Lutzomyia migonei,143,0
5763,Lutzomyia migonei,143,0
5764,Lutzomyia migonei,143,0
5765,Lutzomyia migonei,143,0
5766,Lutzomyia migonei,143,0
5767,Lutzomyia migonei,143,0
5768,Lutzomyia migonei,143,0
5769,Lutzomyia migonei,143,0
5770,Lutzomyia migonei,143,0
5771,Lutzomyia migonei,143,0
5772,Lutzomyia migonei,143,0
5773,Lutzomyia migonei,143,0
5774,Lutzomyia migonei,143,0
5775,Lutzomyia migonei,143,0
5776,Lutzomyia migonei,143,0
5777,Lutzomyia migonei,143,0
5778,Lutzomyia migonei,143,0
5779,Lutzomyia migonei,143,0
5780,Lutzomyia migonei,143,0
5781,Lutzomyia migonei,143,0
5782,Lutzomyia migonei,143,0
5783,Lutzomyia migonei,143,0
5784,Lutzomyia migonei,143,0
5785,Lutzomyia migonei,143,0
5786,Lutzomyia migonei,143,0
5787,Lutzomyia migonei,143,0
5788,Lutzomyia migonei,143,0
5789,Lutzomyia migonei,143,0
5790,Lutzomyia migonei,143,0
5791,Lutzomyia migonei,143,0
5792,Lutzomyia migonei,143,0
5793,Lutzomyia migonei,143,0
5794,Lutzomyia migonei,143,0
5795,Lutzomyia migonei,143,0
5796,Lutzomyia migonei,143,0
5797,Lutzomyia migonei,143,0
5798,Lutzomyia migonei,143,0
5799,Lutzomyia migonei,143,0
5800,Lutzomyia migonei,143,0
5801,Lutzomyia migonei,143,0
5802,Lutzomyia migonei,143,0
5803,Lutzomyia migonei,143,0
5805,Lutzomyia migonei,143,1
5806,Lutzomyia migonei,143,1
5807,Lutzomyia migonei,143,1
5808,Lutzomyia migonei,143,1
5809,Lutzomyia migonei,143,1
5810,Lutzomyia migonei,143,1
5811,Lutzomyia migonei,143,1
5812,Lutzomyia migonei,143,1
5813,Lutzomyia migonei,143,1
5814,Lutzomyia migonei,143,1
5815,Lutzomyia migonei,143,1
5816,Lutzomyia migonei,143,1
5817,Lutzomyia migonei,143,1
5818,Lutzomyia migonei,143,1
5819,Lutzomyia migonei,143,1
5820,Lutzomyia migonei,143,1
5821,Lutzomyia migonei,143,1
5822,Lutzomyia migonei,143,1
5823,Lutzomyia migonei,143,1
5824,Lutzomyia migonei,143,1
5825,Lutzomyia migonei,143,1
5826,Lutzomyia migonei,143,1
5827,Lutzomyia migonei,143,1
5828,Lutzomyia migonei,143,1
5829,Lutzomyia migonei,143,1
5830,Lutzomyia migonei,143,1
5831,Lutzomyia migonei,143,1
5832,Lutzomyia migonei,143,1
5833,Lutzomyia migonei,143,1
5834,Lutzomyia migonei,143,1
5835,Lutzomyia migonei,143,1
5836,Lutzomyia migonei,143,1
5837,Lutzomyia migonei,143,1
5838,Lutzomyia migonei,143,1
5839,Lutzomyia migonei,143,1
5840,Lutzomyia migonei,143,1
5841,Lutzomyia migonei,143,1
5842,Lutzomyia migonei,143,1
5843,Lutzomyia migonei,143,1
5844,Lutzomyia migonei,143,1
5845,Lutzomyia migonei,143,1
5846,Lutzomyia migonei,143,1
5847,Lutzomyia migonei,143,1
5848,Lutzomyia migonei,143,1
5849,Lutzomyia migonei,143,1
5850,Lutzomyia migonei,143,1
5851,Lutzomyia migonei,143,1
5852,Lutzomyia migonei,143,1
5853,Lutzomyia migonei,143,1
5854,Lutzomyia migonei,143,1
5855,Lutzomyia migonei,143,1
5856,Lutzomyia migonei,143,1
5857,Lutzomyia migonei,143,1
5858,Lutzomyia migonei,143,1
5859,Lutzomyia migonei,143,1
5860,Lutzomyia migonei,143,1
5861,Lutzomyia migonei,143,1
5862,Lutzomyia migonei,143,1
5863,Lutzomyia migonei,143,1
5864,Lutzomyia migonei,143,1
5865,Lutzomyia migonei,143,1
5866,Lutzomyia migonei,143,1
5867,Lutzomyia migonei,143,1
5868,Lutzomyia migonei,143,1
5869,Lutzomyia migonei,143,1
5870,Lutzomyia migonei,143,1
5871,Lutzomyia migonei,143,1
5872,Lutzomyia migonei,143,1
5873,Lutzomyia migonei,143,1
5874,Lutzomyia migonei,143,1
